mach,planform_area,angle_of_attack,lift,induced_drag,parasitic_drag,wave_drag,total_drag,lift_over_drag,le_sweep,altitude
0.6989473684210525,3.201,9.583333,0.29227728113,0.022484281574,0.012780081316676016,0.0,0.03526436289067601,8.288176991488449,57.17934110398554,0.0
0.6989473684210525,3.201,11.666667,0.3542957523,0.032975462331,0.012780081316676016,0.0,0.04575554364767602,7.743231181518157,57.17934110398554,0.0
0.6989473684210525,3.201,13.75,0.415068939721,0.045292228717,0.012780081316676016,0.0,0.058072310033676015,7.14745012692456,57.17934110398554,0.0
0.6989473684210525,3.201,15.833333,0.479455709869,0.06091936155,0.012780081316676016,0.0,0.07369944286667601,6.505554061464839,57.17934110398554,0.0
0.6989473684210525,3.201,17.916667,0.528167595497,0.074542801891,0.012780081316676016,0.0,0.08732288320767602,6.048444303435139,57.17934110398554,0.0
0.6989473684210525,3.201,20.0,0.566092814972,0.086811908138,0.012780081316676016,0.0,0.09959198945467601,5.68411995855979,57.17934110398554,0.0
0.7615789473684209,3.201,-5.0,-0.15293285481,0.006079217162,0.012607117323292455,0.0,0.018686334485292454,-8.184208354526117,57.17934110398554,0.0
0.7615789473684209,3.201,-2.916667,-0.087718428984,0.001855197215,0.012607117323292455,0.0,0.014462314538292454,-6.065310552591313,57.17934110398554,0.0
0.7615789473684209,3.201,-0.833333,-0.023966943756,0.000176392194,0.012607117323292455,0.0,0.012783509517292454,-1.8748328636654543,57.17934110398554,0.0
0.7615789473684209,3.201,1.25,0.037359716304,0.00038289295,0.012607117323292455,0.0,0.012990010273292454,2.8760343924293745,57.17934110398554,0.0
0.7615789473684209,3.201,3.333333,0.101254442307,0.002757321633,0.012607117323292455,0.0,0.015364438956292454,6.5901815611387216,57.17934110398554,0.0
0.7615789473684209,3.201,5.416667,0.166349628846,0.007357849497,0.012607117323292455,0.0,0.019964966820292453,8.332076398790791,57.17934110398554,0.0
0.7615789473684209,3.201,7.5,0.231106237582,0.014115650108,0.012607117323292455,0.0,0.026722767431292455,8.64828982163628,57.17934110398554,0.0
0.7615789473684209,3.201,9.583333,0.29521691604,0.022957942426,0.012607117323292455,0.0,0.03556505974929246,8.300756926069079,57.17934110398554,0.0
0.7615789473684209,3.201,11.666667,0.357614202157,0.033612723306,0.012607117323292455,0.0,0.04621984062929246,7.737244380075969,57.17934110398554,0.0
0.7615789473684209,3.201,13.75,0.418635606883,0.046091796995,0.012607117323292455,0.0,0.05869891431829246,7.131913967147085,57.17934110398554,0.0
0.7615789473684209,3.201,15.833333,0.475691037519,0.059757739132,0.012607117323292455,0.0,0.07236485645529245,6.573509032148575,57.17934110398554,0.0
0.7615789473684209,3.201,17.916667,0.530582465875,0.075235108504,0.012607117323292455,0.0,0.08784222582729245,6.040175563380918,57.17934110398554,0.0
0.7615789473684209,3.201,20.0,0.568204800961,0.08749409771,0.012607117323292455,0.0,0.10010121503329245,5.6763027379040505,57.17934110398554,0.0
0.8242105263157894,3.201,-5.0,-0.154935501886,0.006232058181,0.012450705061653848,0.0,0.018682763242653846,-8.292965011314447,57.17934110398554,0.0
0.8242105263157894,3.201,-2.916667,-0.087742150251,0.001882616602,0.012450705061653848,0.0,0.014333321663653848,-6.121550350292829,57.17934110398554,0.0
